/afe_in X,/afe_in Y,/label X,/label Y,/afe_out X,/afe_out Y,/spk_up X,/spk_up Y,/elec_in X,/elec_in Y,/spk_down X,/spk_down Y
63.27148438,0.002423639,63.27148438,0,62.9609375,0.914453345,62.9609375,1.67E-05,62.9609375,0.002373634,62.9609375,1.71E-05
63.27539063,0.002424647,63.27539063,0,62.96484375,0.915482132,62.96484375,4.50E-06,62.96484375,0.002372657,62.96484375,4.78E-06
63.27929688,0.002425621,63.27929688,0,62.96875,0.916223083,62.96875,-2.34E-06,62.96875,0.002371957,62.96875,-2.49E-06
63.28320313,0.002426511,63.28320313,0,62.97265625,0.916522486,62.97265625,5.65E-07,62.97265625,0.002371613,62.97265625,6.00E-07
63.28710938,0.002427238,63.28710938,0,62.9765625,0.916237669,62.9765625,7.34E-06,62.9765625,0.002371739,62.9765625,7.81E-06
63.29199219,0.002427804,63.29199219,0,62.98046875,0.915242614,62.98046875,-2.19E-05,62.98046875,0.002372408,62.98046875,-2.29E-05
63.29589844,0.002428267,63.29589844,0,62.984375,0.913531434,62.984375,-1.69E-06,62.984375,0.002373598,62.984375,-1.79E-06
63.29980469,0.002428623,63.29980469,0,62.98828125,0.911182116,62.98828125,3.85E-06,62.98828125,0.002375253,62.98828125,4.08E-06
63.30371094,0.00242882,63.30371094,0,62.9921875,0.908253517,62.9921875,5.13E-06,62.9921875,0.002377351,62.9921875,5.49E-06
63.30761719,0.00242886,63.30761719,0,62.99609375,0.904793202,62.99609375,-2.17E-05,62.99609375,0.00237985,62.99609375,-2.30E-05
63.31152344,0.002428808,63.31152344,0,63,0.900992445,63,1.24E-05,63,0.002382476,63,1.32E-05
63.31542969,0.002428683,63.31542969,0,63.00390625,0.897578021,63.00390625,-1.41E-05,63.00390625,0.002384777,63.00390625,-1.49E-05
63.31933594,0.002428449,63.31933594,0,63.0078125,0.893869151,63.0078125,1.19E-06,63.0078125,0.002387686,63.0078125,1.19E-06
63.32324219,0.002428112,63.32324219,0,63.01171875,0.889957311,63.01171875,1.41E-05,63.01171875,0.002390579,63.01171875,1.51E-05
63.32714844,0.002427752,63.32714844,0,63.015625,0.886189297,63.015625,7.60E-08,63.015625,0.002393365,63.015625,7.97E-08
63.33105469,0.002427417,63.33105469,0,63.01953125,0.88274655,63.01953125,6.44E-06,63.01953125,0.002395922,63.01953125,6.85E-06
63.3359375,0.002427084,63.3359375,0,63.0234375,0.879732854,63.0234375,1.09E-05,63.0234375,0.002398193,63.0234375,1.15E-05
63.33984375,0.002426757,63.33984375,0,63.02734375,0.877162112,63.02734375,1.67E-06,63.02734375,0.002400195,63.02734375,1.76E-06
63.34375,0.002426516,63.34375,0,63.03125,0.874610298,63.03125,-1.69E-05,63.03125,0.002401909,63.03125,1.800039565
63.34765625,0.002426424,63.34765625,0,63.03515625,0.873429884,63.03515625,-3.34E-05,63.03515625,0.002403242,63.03515625,0.000353476
63.3515625,0.002426458,63.3515625,0,63.0390625,0.872437292,63.0390625,1.03E-05,63.0390625,0.002404158,63.0390625,1.09E-05
63.35546875,0.002426586,63.35546875,0,63.04296875,0.872065471,63.04296875,4.82E-06,63.04296875,0.002404604,63.04296875,5.09E-06
63.359375,0.002426849,63.359375,0,63.046875,0.872076639,63.046875,-2.56E-06,63.046875,0.002404904,63.046875,-2.70E-06
63.36328125,0.002427289,63.36328125,0,63.05078125,0.872428262,63.05078125,3.50E-06,63.05078125,0.002404922,63.05078125,3.68E-06
63.3671875,0.002427863,63.3671875,0,63.0546875,0.873182547,63.0546875,-3.33E-07,63.0546875,0.002404641,63.0546875,-6.12E-07
63.37109375,0.002428504,63.37109375,0,63.05859375,0.874277804,63.05859375,4.01E-07,63.05859375,0.002404141,63.05859375,3.97E-07
63.37597656,0.002429213,63.37597656,0,63.0625,0.875580879,63.0625,-2.94E-06,63.0625,0.00240352,63.0625,6.38E-06
63.37988281,0.002430014,63.37988281,0,63.06640625,0.87699618,63.06640625,-1.60E-05,63.06640625,0.002402814,63.06640625,-1.71E-05
63.38378906,0.002430852,63.38378906,0,63.0703125,0.878487128,63.0703125,-1.71E-06,63.0703125,0.002402039,63.0703125,-1.79E-06
63.38769531,0.002431642,63.38769531,0,63.07421875,0.879981723,63.07421875,-1.27E-06,63.07421875,0.00240128,63.07421875,-1.34E-06
63.39160156,0.002432372,63.39160156,0,63.078125,0.881331251,63.078125,8.02E-06,63.078125,0.002400661,63.078125,8.53E-06
63.39550781,0.002433076,63.39550781,0,63.08203125,0.882363026,63.08203125,-2.41E-06,63.08203125,0.002400311,63.08203125,-2.56E-06
63.39941406,0.002433721,63.39941406,0,63.0859375,0.88307306,63.0859375,-3.35E-05,63.0859375,0.002400136,63.0859375,-3.51E-05
63.40332031,0.002434221,63.40332031,0,63.08984375,0.883453389,63.08984375,-3.94E-06,63.08984375,0.002400245,63.08984375,-3.82E-06
63.40722656,0.002434549,63.40722656,0,63.09375,0.883323575,63.09375,-4.03E-06,63.09375,0.002400774,63.09375,-3.94E-06
63.41113281,0.002434742,63.41113281,0,63.09765625,0.882562435,63.09765625,-5.25E-06,63.09765625,0.002401782,63.09765625,-5.58E-06
63.41503906,0.002434796,63.41503906,0,63.1015625,0.881174846,63.1015625,-5.96E-06,63.1015625,0.002403231,63.1015625,-6.28E-06
63.41992188,0.002434655,63.41992188,0,63.10546875,0.879259096,63.10546875,3.07E-05,63.10546875,0.002405053,63.10546875,3.21E-05
63.42382813,0.002434315,63.42382813,0,63.109375,0.876900755,63.109375,-3.63E-06,63.109375,0.002407203,63.109375,-3.84E-06
63.42773438,0.00243386,63.42773438,0,63.11328125,0.874184406,63.11328125,-2.86E-07,63.11328125,0.002409607,63.11328125,-3.04E-07
63.43164063,0.002433353,63.43164063,0,63.1171875,0.871279281,63.1171875,1.71E-05,63.1171875,0.002412119,63.1171875,1.79E-05
63.43554688,0.002432793,63.43554688,0,63.12109375,0.868407564,63.12109375,-4.97E-06,63.12109375,0.002414582,63.12109375,-5.35E-06
63.43945313,0.002432205,63.43945313,0,63.125,0.865857781,63.125,-1.42E-05,63.125,0.00241668,63.125,-1.50E-05
63.44335938,0.002431688,63.44335938,0,63.12890625,0.863935356,63.12890625,1.32E-05,63.12890625,0.002418518,63.12890625,1.40E-05
63.44726563,0.002431319,63.44726563,0,63.1328125,0.86201886,63.1328125,-4.93E-06,63.1328125,0.002420399,63.1328125,-4.77E-06
63.45117188,0.002431084,63.45117188,0,63.13671875,0.860528235,63.13671875,-1.92E-05,63.13671875,0.002421851,63.13671875,-2.01E-05
63.45507813,0.002430954,63.45507813,0,63.140625,0.859712017,63.140625,-3.90E-06,63.140625,0.002422798,63.140625,-4.17E-06
63.45996094,0.002430967,63.45996094,0,63.14453125,0.859611261,63.14453125,-8.44E-06,63.14453125,0.002423238,63.14453125,-8.94E-06
63.46386719,0.002431166,63.46386719,0,63.1484375,0.860215005,63.1484375,-9.82E-06,63.1484375,0.002423166,63.1484375,-1.03E-05
63.46777344,0.002431511,63.46777344,0,63.15234375,0.86153706,63.15234375,7.96E-07,63.15234375,0.002422564,63.15234375,8.63E-07
63.47167969,0.002431946,63.47167969,0,63.15625,0.863543928,63.15625,4.16E-05,63.15625,0.002421475,63.15625,4.35E-05
63.47558594,0.002432493,63.47558594,0,63.16015625,0.866086474,63.16015625,1.73E-05,63.16015625,0.002420025,63.16015625,1.80E-05
63.47949219,0.002433211,63.47949219,0,63.1640625,0.868952943,63.1640625,7.07E-06,63.1640625,0.002418423,63.1640625,7.53E-06
63.48339844,0.002434091,63.48339844,0,63.16796875,0.871691343,63.16796875,2.10E-06,63.16796875,0.002416947,63.16796875,2.21E-06
63.48730469,0.002435075,63.48730469,0,63.171875,0.874740906,63.171875,1.75E-06,63.171875,0.002414956,63.171875,2.27E-06
63.49121094,0.002436157,63.49121094,0,63.17578125,0.877993849,63.17578125,2.71E-05,63.17578125,0.002412948,63.17578125,2.88E-05
63.49511719,0.002437362,63.49511719,0,63.1796875,0.881111818,63.1796875,-5.07E-06,63.1796875,0.002411071,63.1796875,-5.34E-06
63.49902344,0.002438642,63.49902344,0,63.18359375,0.883944751,63.18359375,3.74E-06,63.18359375,0.002409382,63.18359375,3.97E-06
63.50390625,0.002439881,63.50390625,0,63.1875,0.886442743,63.1875,-4.25E-05,63.1875,0.002407904,63.1875,-4.46E-05
63.5078125,0.002441017,63.5078125,0,63.19140625,0.88852839,63.19140625,2.62E-07,63.19140625,0.002406719,63.19140625,3.44E-07
63.51171875,0.002442057,63.51171875,0,63.1953125,0.890082745,63.1953125,-2.10E-05,63.1953125,0.002405931,63.1953125,-2.23E-05
63.515625,0.002442977,63.515625,0,63.19921875,0.891042546,63.19921875,3.15E-06,63.19921875,0.00240556,63.19921875,3.32E-06
63.51953125,0.002443698,63.51953125,0,63.203125,0.891449803,63.203125,-1.21E-05,63.203125,0.00240555,63.203125,-1.27E-05
63.5234375,0.002444184,63.5234375,0,63.20703125,0.891367335,63.20703125,-3.99E-06,63.20703125,0.00240587,63.20703125,-4.21E-06
63.52734375,0.002444483,63.52734375,0,63.2109375,0.890927339,63.2109375,-2.23E-05,63.2109375,0.002406391,63.2109375,-2.39E-05
63.53125,0.00244462,63.53125,0,63.21484375,0.890163132,63.21484375,4.19E-06,63.21484375,0.002407212,63.21484375,4.45E-06
63.53515625,0.002444539,63.53515625,0,63.21875,0.889022468,63.21875,-1.86E-06,63.21875,0.002408246,63.21875,-1.96E-06
63.5390625,0.002444206,63.5390625,0,63.22265625,0.887708295,63.22265625,-1.01E-05,63.22265625,0.002409376,63.22265625,-1.07E-05
63.54394531,0.002443668,63.54394531,0,63.2265625,0.886296671,63.2265625,-2.43E-06,63.2265625,0.002410591,63.2265625,-2.63E-06
63.54785156,0.002442988,63.54785156,0,63.23046875,0.884806763,63.23046875,-1.56E-05,63.23046875,0.002411877,63.23046875,-1.67E-05
63.55175781,0.002442166,63.55175781,0,63.234375,0.883302709,63.234375,8.78E-07,63.234375,0.002413162,63.234375,9.25E-07
63.55566406,0.002441217,63.55566406,0,63.23828125,0.881876943,63.23828125,-1.90E-06,63.23828125,0.002414389,63.23828125,-2.02E-06
63.55957031,0.002440241,63.55957031,0,63.2421875,0.880553586,63.2421875,1.69E-05,63.2421875,0.002415574,63.2421875,1.81E-05
63.56347656,0.002439346,63.56347656,0,63.24609375,0.879288551,63.24609375,1.42E-06,63.24609375,0.002416756,63.24609375,1.53E-06
63.56738281,0.002438547,63.56738281,0,63.25,0.87818824,63.25,5.03E-06,63.25,0.002417741,63.25,4.93E-06
63.57128906,0.002437814,63.57128906,0,63.25390625,0.877269213,63.25390625,5.50E-06,63.25390625,0.002418741,63.25390625,5.80E-06
63.57519531,0.002437181,63.57519531,0,63.2578125,0.876252982,63.2578125,-1.25E-05,63.2578125,0.002419818,63.2578125,-1.32E-05
63.57910156,0.002436707,63.57910156,0,63.26171875,0.875234704,63.26171875,2.56E-06,63.26171875,0.002420907,63.26171875,2.74E-06
63.58398438,0.002436386,63.58398438,0,63.265625,0.874200135,63.265625,-2.53E-05,63.265625,0.00242202,63.265625,-2.72E-05
63.58789063,0.002436171,63.58789063,0,63.26953125,0.873190197,63.26953125,4.25E-06,63.26953125,0.002423109,63.26953125,4.46E-06
63.59179688,0.002436075,63.59179688,0,63.2734375,0.872265691,63.2734375,-3.10E-06,63.2734375,0.002424143,63.2734375,-3.54E-06
63.59570313,0.002436153,63.59570313,0,63.27734375,0.87142919,63.27734375,2.40E-05,63.27734375,0.002425134,63.27734375,2.57E-05
63.59960938,0.002436392,63.59960938,0,63.28125,0.870675244,63.28125,6.88E-06,63.28125,0.002426066,63.28125,7.36E-06
63.60351563,0.002436711,63.60351563,0,63.28515625,0.870065697,63.28515625,-1.48E-06,63.28515625,0.002426875,63.28515625,-1.56E-06
63.60742188,0.002437077,63.60742188,0,63.2890625,0.869708009,63.2890625,8.72E-06,63.2890625,0.002427465,63.2890625,9.26E-06
63.61132813,0.002437529,63.61132813,0,63.29296875,0.869640492,63.29296875,-8.43E-07,63.29296875,0.00242792,63.29296875,-8.25E-07
63.61523438,0.002438067,63.61523438,0,63.296875,0.869628367,63.296875,-1.70E-05,63.296875,0.002428356,63.296875,-1.82E-05
63.61914063,0.002438621,63.61914063,0,63.30078125,0.869734563,63.30078125,-2.59E-06,63.30078125,0.002428673,63.30078125,-2.78E-06
63.62304688,0.002439145,63.62304688,0,63.3046875,0.870036802,63.3046875,7.95E-06,63.3046875,0.00242883,63.3046875,8.41E-06
63.62792969,0.002439669,63.62792969,0,63.30859375,0.870543328,63.30859375,-1.06E-05,63.30859375,0.002428847,63.30859375,-1.12E-05
63.63183594,0.002440203,63.63183594,0,63.3125,0.871187969,63.3125,4.25E-05,63.3125,0.002428777,63.3125,4.45E-05
63.63574219,0.002440686,63.63574219,0,63.31640625,0.871930229,63.31640625,-1.90E-05,63.31640625,0.002428625,63.31640625,-1.99E-05
63.63964844,0.002441074,63.63964844,0,63.3203125,0.872796188,63.3203125,-1.28E-06,63.3203125,0.002428365,63.3203125,-1.38E-06
63.64355469,0.002441402,63.64355469,0,63.32421875,0.873780556,63.32421875,6.60E-06,63.32421875,0.002428022,63.32421875,7.00E-06
63.64746094,0.002441706,63.64746094,0,63.328125,0.874799611,63.328125,-1.23E-05,63.328125,0.002427668,63.328125,-1.31E-05
63.65136719,0.002441944,63.65136719,0,63.33203125,0.875777802,63.33203125,-1.73E-05,63.33203125,0.00242735,63.33203125,-1.84E-05
63.65527344,0.002442061,63.65527344,0,63.3359375,0.876661655,63.3359375,-1.40E-05,63.3359375,0.002427083,63.3359375,-1.49E-05
63.65917969,0.002442083,63.65917969,0,63.33984375,0.877551659,63.33984375,-5.28E-06,63.33984375,0.002426759,63.33984375,-5.60E-06
63.66308594,0.002442066,63.66308594,0,63.34375,0.878381833,63.34375,1.18E-05,63.34375,0.002426516,63.34375,1.25E-05
63.66796875,0.002442,63.66796875,0,63.34765625,0.879032776,63.34765625,3.85E-06,63.34765625,0.002426425,63.34765625,4.15E-06
63.671875,0.002441863,63.671875,0,63.3515625,0.879487119,63.3515625,7.12E-06,63.3515625,0.002426459,63.3515625,7.72E-06
63.67578125,0.002441706,63.67578125,0,63.35546875,0.879780884,63.35546875,-3.06E-05,63.35546875,0.002426586,63.35546875,-3.49E-05
63.6796875,0.00244162,63.6796875,0,63.359375,0.879901645,63.359375,-3.94E-06,63.359375,0.002426849,63.359375,-3.87E-06
63.68359375,0.002441619,63.68359375,0,63.36328125,0.879801362,63.36328125,-1.15E-05,63.36328125,0.002427289,63.36328125,-1.22E-05
63.6875,0.002441667,63.6875,0,63.3671875,0.879495587,63.3671875,1.61E-05,63.3671875,0.002427863,63.3671875,1.72E-05
63.69140625,0.002441779,63.69140625,0,63.37109375,0.879061405,63.37109375,-2.55E-05,63.37109375,0.002428504,63.37109375,3.01E-05
63.6953125,0.002442003,63.6953125,0,63.375,0.878650115,63.375,-1.06E-05,63.375,0.002429071,63.375,2.32E-06
63.69921875,0.002442325,63.69921875,0,63.37890625,0.878161139,63.37890625,4.52E-06,63.37890625,0.002429814,63.37890625,4.81E-06
63.703125,0.002442663,63.703125,0,63.3828125,0.87749331,63.3828125,-5.52E-06,63.3828125,0.002430642,63.3828125,-5.81E-06
63.70703125,0.002442991,63.70703125,0,63.38671875,0.876811203,63.38671875,-1.97E-06,63.38671875,0.002431445,63.38671875,-2.10E-06
63.71191406,0.002443363,63.71191406,0,63.390625,0.876203304,63.390625,4.26E-06,63.390625,0.00243219,63.390625,4.50E-06
63.71582031,0.002443803,63.71582031,0,63.39453125,0.875672531,63.39453125,8.33E-06,63.39453125,0.0024329,63.39453125,8.75E-06
63.71972656,0.002444269,63.71972656,0,63.3984375,0.875211148,63.3984375,-2.29E-06,63.3984375,0.00243356,63.3984375,-2.23E-06
63.72363281,0.002444768,63.72363281,0,63.40234375,0.87488198,63.40234375,-1.20E-05,63.40234375,0.002434096,63.40234375,-1.26E-05
63.72753906,0.002445395,63.72753906,0,63.40625,0.87476403,63.40625,7.99E-07,63.40625,0.002434467,63.40625,1.04E-06
63.73144531,0.002446246,63.73144531,0,63.41015625,0.874863782,63.41015625,1.26E-05,63.41015625,0.002434694,63.41015625,1.32E-05
63.73535156,0.002447336,63.73535156,0,63.4140625,0.875155267,63.4140625,5.77E-06,63.4140625,0.002434783,63.4140625,6.13E-06
63.73925781,0.002448687,63.73925781,0,63.41796875,0.875647144,63.41796875,-4.08E-06,63.41796875,0.002434711,63.41796875,-3.92E-06
63.74316406,0.002450381,63.74316406,0,63.421875,0.87633054,63.421875,8.70E-06,63.421875,0.002434485,63.421875,9.36E-06
63.74707031,0.002452481,63.74707031,0,63.42578125,0.877256718,63.42578125,2.09E-05,63.42578125,0.002434088,63.42578125,2.20E-05
63.75195313,0.002454951,63.75195313,0,63.4296875,0.878326171,63.4296875,-9.70E-07,63.4296875,0.002433607,63.4296875,-1.02E-06
63.75585938,0.002457718,63.75585938,0,63.43359375,0.879460243,63.43359375,-1.34E-05,63.43359375,0.002433073,63.43359375,-1.41E-05
63.75976563,0.00246075,63.75976563,0,63.4375,0.880637383,63.4375,2.84E-05,63.4375,0.002432499,63.4375,3.02E-05
63.76367188,0.002464011,63.76367188,0,63.44140625,0.881806799,63.44140625,3.32E-05,63.44140625,0.002431946,63.44140625,3.47E-05
63.76757813,0.002467367,63.76757813,0,63.4453125,0.882853039,63.4453125,1.34E-05,63.4453125,0.002431503,63.4453125,1.37E-05
63.77148438,0.002470637,63.77148438,0,63.44921875,0.883692479,63.44921875,-3.11E-06,63.44921875,0.002431202,63.44921875,-3.32E-06
63.77539063,0.002473712,63.77539063,0,63.453125,0.884333823,63.453125,4.24E-06,63.453125,0.002431019,63.453125,4.52E-06
63.77929688,0.002476525,63.77929688,0,63.45703125,0.884799185,63.45703125,6.93E-06,63.45703125,0.002430959,63.45703125,7.44E-06
63.78320313,0.002478959,63.78320313,0,63.4609375,0.885087855,63.4609375,-2.13E-05,63.4609375,0.002431017,63.4609375,-2.23E-05
63.78710938,0.002480865,63.78710938,0,63.46484375,0.885149627,63.46484375,-1.95E-06,63.46484375,0.002431252,63.46484375,-2.07E-06
63.79199219,0.002482192,63.79199219,0,63.46875,0.885000477,63.46875,1.30E-05,63.46875,0.00243162,63.46875,1.38E-05
63.79589844,0.002482981,63.79589844,0,63.47265625,0.884707195,63.47265625,-8.39E-06,63.47265625,0.002432083,63.47265625,-8.92E-06
63.79980469,0.002483255,63.79980469,0,63.4765625,0.884265618,63.4765625,1.95E-05,63.4765625,0.002432672,63.4765625,2.08E-05
63.80371094,0.002482993,63.80371094,0,63.48046875,0.883617964,63.48046875,-4.60E-06,63.48046875,0.002433431,63.48046875,-4.81E-06
63.80761719,0.00248223,63.80761719,0,63.484375,0.882763862,63.484375,-2.91E-06,63.484375,0.002434337,63.484375,-3.48E-06
63.81152344,0.00248109,63.81152344,0,63.48828125,0.881764587,63.48828125,1.45E-05,63.48828125,0.002435346,63.48828125,1.54E-05
63.81542969,0.002479684,63.81542969,0,63.4921875,0.880645052,63.4921875,2.55E-05,63.4921875,0.002436458,63.4921875,2.72E-05
63.81933594,0.002478062,63.81933594,0,63.49609375,0.879391487,63.49609375,-2.20E-05,63.49609375,0.002437682,63.49609375,-2.35E-05
63.82324219,0.002476299,63.82324219,0,63.5,0.87807426,63.5,-1.23E-05,63.5,0.00243889,63.5,-1.31E-05
63.82714844,0.002474534,63.82714844,0,63.50390625,0.877034685,63.50390625,3.05E-06,63.50390625,0.002439881,63.50390625,3.23E-06
63.83105469,0.002472877,63.83105469,0,63.5078125,0.875989577,63.5078125,-4.96E-06,63.5078125,0.002441017,63.5078125,-4.85E-06
63.8359375,0.002471346,63.8359375,0,63.51171875,0.874980825,63.51171875,8.62E-06,63.51171875,0.002442056,63.51171875,9.22E-06
63.83984375,0.002469956,63.83984375,0,63.515625,0.874131428,63.515625,1.47E-05,63.515625,0.002442977,63.515625,1.54E-05
63.84375,0.002468802,63.84375,0,63.51953125,0.873527343,63.51953125,4.47E-06,63.51953125,0.002443697,63.51953125,4.83E-06
63.84765625,0.002467979,63.84765625,0,63.5234375,0.87323563,63.5234375,-2.64E-06,63.5234375,0.002444184,63.5234375,-2.81E-06
63.8515625,0.002467491,63.8515625,0,63.52734375,0.873234989,63.52734375,2.44E-06,63.52734375,0.002444483,63.52734375,2.67E-06
63.85546875,0.002467316,63.85546875,0,63.53125,0.87347826,63.53125,-1.43E-05,63.53125,0.002444619,63.53125,-1.53E-05
63.859375,0.002467497,63.859375,0,63.53515625,0.873987463,63.53515625,-9.13E-06,63.53515625,0.002444539,63.53515625,-9.78E-06
63.86328125,0.002468086,63.86328125,0,63.5390625,0.874811722,63.5390625,-1.22E-05,63.5390625,0.002444206,63.5390625,-1.30E-05
63.8671875,0.002469049,63.8671875,0,63.54296875,0.875840442,63.54296875,-9.09E-06,63.54296875,0.002443776,63.54296875,-9.65E-06
63.87109375,0.002470289,63.87109375,0,63.546875,0.877042802,63.546875,1.77E-06,63.546875,0.002443158,63.546875,1.86E-06
63.87597656,0.002471747,63.87597656,0,63.55078125,0.878487189,63.55078125,9.84E-06,63.55078125,0.002442371,63.55078125,1.06E-05
63.87988281,0.002473383,63.87988281,0,63.5546875,0.880099125,63.5546875,5.59E-07,63.5546875,0.002441454,63.5546875,-5.37E-06
63.88378906,0.002475075,63.88378906,0,63.55859375,0.881803638,63.55859375,9.08E-06,63.55859375,0.002440485,63.55859375,9.64E-06
63.88769531,0.002476645,63.88769531,0,63.5625,0.883464241,63.5625,2.56E-05,63.5625,0.00243957,63.5625,2.76E-05
63.89160156,0.002477995,63.89160156,0,63.56640625,0.88498218,63.56640625,-3.13E-06,63.56640625,0.002438747,63.56640625,-3.28E-06
63.89550781,0.002479122,63.89550781,0,63.5703125,0.886351676,63.5703125,-3.52E-07,63.5703125,0.002437997,63.5703125,-3.75E-07
63.89941406,0.002480006,63.89941406,0,63.57421875,0.887578285,63.57421875,-9.51E-06,63.57421875,0.002437339,63.57421875,-1.01E-05
63.90332031,0.002480584,63.90332031,0,63.578125,0.888612603,63.578125,1.62E-06,63.578125,0.002436825,63.578125,1.73E-06
63.90722656,0.00248084,63.90722656,0,63.58203125,0.889380018,63.58203125,-1.29E-05,63.58203125,0.002436514,63.58203125,-1.35E-05
63.91113281,0.002480828,63.91113281,0,63.5859375,0.8899373,63.5859375,-3.69E-06,63.5859375,0.002436278,63.5859375,-3.88E-06
63.91503906,0.002480576,63.91503906,0,63.58984375,0.890386043,63.58984375,-4.06E-06,63.58984375,0.002436123,63.58984375,-4.30E-06
63.91992188,0.002480039,63.91992188,0,63.59375,0.890658908,63.59375,-1.16E-05,63.59375,0.002436114,63.59375,-1.22E-05
63.92382813,0.002479198,63.92382813,0,63.59765625,0.890700051,63.59765625,9.94E-06,63.59765625,0.002436273,63.59765625,1.04E-05
63.92773438,0.002478117,63.92773438,0,63.6015625,0.890536839,63.6015625,1.89E-05,63.6015625,0.002436552,63.6015625,2.02E-05
63.93164063,0.002476846,63.93164063,0,63.60546875,0.890258415,63.60546875,-3.31E-07,63.60546875,0.002436894,63.60546875,-3.49E-07
63.93554688,0.002475356,63.93554688,0,63.609375,0.889900597,63.609375,-4.46E-06,63.609375,0.002437303,63.609375,-4.73E-06
63.93945313,0.002473611,63.93945313,0,63.61328125,0.889438054,63.61328125,-1.31E-05,63.61328125,0.002437798,63.61328125,-1.38E-05
63.94335938,0.002471654,63.94335938,0,63.6171875,0.888885562,63.6171875,2.23E-05,63.6171875,0.002438344,63.6171875,2.40E-05
63.94726563,0.002469551,63.94726563,0,63.62109375,0.888321032,63.62109375,1.87E-06,63.62109375,0.002438883,63.62109375,2.43E-06
63.95117188,0.002467313,63.95117188,0,63.625,0.88781816,63.625,6.78E-06,63.625,0.002439355,63.625,7.21E-06
63.95507813,0.002464949,63.95507813,0,63.62890625,0.887418976,63.62890625,2.65E-06,63.62890625,0.002439803,63.62890625,2.81E-06
63.95996094,0.002462557,63.95996094,0,63.6328125,0.886942923,63.6328125,6.44E-06,63.6328125,0.002440324,63.6328125,6.81E-06
63.96386719,0.002460268,63.96386719,0,63.63671875,0.886500863,63.63671875,-7.23E-06,63.63671875,0.002440783,63.63671875,-7.75E-06
63.96777344,0.002458145,63.96777344,0,63.640625,0.886176592,63.640625,-1.02E-06,63.640625,0.002441156,63.640625,-1.07E-06
63.97167969,0.002456211,63.97167969,0,63.64453125,0.885949503,63.64453125,-4.03E-06,63.64453125,0.002441478,63.64453125,-4.27E-06
63.97558594,0.002454547,63.97558594,0,63.6484375,0.885777074,63.6484375,8.99E-06,63.6484375,0.002441766,63.6484375,9.57E-06
63.97949219,0.002453272,63.97949219,0,63.65234375,0.885691929,63.65234375,-4.97E-06,63.65234375,0.002441973,63.65234375,-5.26E-06
63.98339844,0.002452426,63.98339844,0,63.65625,0.885753975,63.65625,-4.25E-06,63.65625,0.002442067,63.65625,-4.47E-06
63.98730469,0.002451974,63.98730469,0,63.66015625,0.885948456,63.66015625,8.71E-06,63.66015625,0.002442079,63.66015625,9.26E-06
63.99121094,0.002451908,63.99121094,0,63.6640625,0.886213885,63.6640625,1.02E-05,63.6640625,0.002442053,63.6640625,1.08E-05
63.99511719,0.002452265,63.99511719,0,63.66796875,0.886523784,63.66796875,5.34E-06,63.66796875,0.002442,63.66796875,5.63E-06
63.99902344,0.002453023,63.99902344,0,63.671875,0.886907591,63.671875,7.02E-07,63.671875,0.002441862,63.671875,7.50E-07
64.00390625,0.002454079,64.00390625,0,63.67578125,0.887342957,63.67578125,1.51E-05,63.67578125,0.002441706,63.67578125,1.61E-05
64.0078125,0.002455361,64.0078125,0,63.6796875,0.887728508,63.6796875,-9.71E-06,63.6796875,0.00244162,63.6796875,-1.03E-05
64.01171875,0.002456868,64.01171875,0,63.68359375,0.888003408,63.68359375,-1.15E-05,63.68359375,0.002441619,63.68359375,-1.22E-05
64.015625,0.002458574,64.015625,0,63.6875,0.888183856,63.6875,-4.18E-05,63.6875,0.002441667,63.6875,-4.38E-05
64.01953125,0.002460387,64.01953125,0,63.69140625,0.888278349,63.69140625,-4.74E-06,63.69140625,0.00244178,63.69140625,-5.04E-06
64.0234375,0.002462234,64.0234375,0,63.6953125,0.88824386,63.6953125,8.18E-06,63.6953125,0.002442004,63.6953125,8.56E-06
64.02734375,0.002464132,64.02734375,0,63.69921875,0.888069757,63.69921875,-6.07E-06,63.69921875,0.002442325,63.69921875,-6.41E-06
64.03125,0.002466116,64.03125,0,63.703125,0.887828421,63.703125,-1.19E-05,63.703125,0.002442663,63.703125,-1.26E-05
64.03515625,0.00246819,64.03515625,0,63.70703125,0.887584057,63.70703125,-1.09E-05,63.70703125,0.002442991,63.70703125,-1.16E-05
64.0390625,0.002470362,64.0390625,0,63.7109375,0.887372588,63.7109375,2.54E-05,63.7109375,0.002443289,63.7109375,2.76E-05
64.04394531,0.002472612,64.04394531,0,63.71484375,0.887109841,63.71484375,2.21E-06,63.71484375,0.002443693,63.71484375,2.36E-06
64.04785156,0.002474827,64.04785156,0,63.71875,0.886734738,63.71875,-7.57E-06,63.71875,0.002444153,63.71875,-8.06E-06
64.05175781,0.002476869,64.05175781,0,63.72265625,0.886315879,63.72265625,9.67E-06,63.72265625,0.002444643,63.72265625,1.00E-05
64.05566406,0.002478683,64.05566406,0,63.7265625,0.885811649,63.7265625,-6.29E-06,63.7265625,0.002445239,63.7265625,-6.57E-06
64.05957031,0.002480258,64.05957031,0,63.73046875,0.885103878,63.73046875,1.77E-05,63.73046875,0.002446033,63.73046875,1.90E-05
64.06347656,0.002481515,64.06347656,0,63.734375,0.884107411,63.734375,-1.46E-05,63.734375,0.002447064,63.734375,-1.54E-05
